name,rating,review
Baby Trend Diaper Champ,5,"We have been using our Diaper Champ for almost 14 months now and we are very happy with it.  It sits in the corner of our bathroom and we have never had any problems with odors at all (and we live in the damp and humid South, where odors of all kinds are generally rife).  It is easy to install and change the ordinary trash bags, easy to clean, and most important, easy to use one handed - just insert folded dirty diaper and flip the handle.  As the bag fills, you may need to flip twice to ensure that the weighted cylinder has completely pushed the diaper into the bag.  For the first 9 months or so, we only needed to empty this once a week.  Now that our son's diapers are a little larger, they take up more space, and we empty twice a week.  We have never had any problems with anything like loose wipes getting stuck (we always wrap them in the dirty diaper).  It is a bit difficult to get the unit open (the advice to take it slowly is sound), but now that our son is walking and exploring, I consider this a positive attribute!Update (March 2005): My son has been out of diapers for almost 2 years now, but the Diaper Champ hung in there till the very end - easy to use, no problems with odors, and one of the best bargains among all of the paraphernalia required for the modern baby :-)"
Baby Trend Diaper Champ,5,"This is a wonderful product.  One suggestion to the manufacturer--the blue piece that holds the bag in place--perhaps the mouth of this could be made bigger so that an 8 gallon trash bag actually fills up completely before you need to take it out.  Right now, it's only about 1/2 to 2/3 full before we have to remove it."
Baby Trend Diaper Champ,5,"I did a lot of research before buying a ""diaper system"" (asked friends, read other reviews on amazon, consulted baby product guides, etc.).  There didn't seem to be a consensus on the best one out there.  However, I have been very happy with my Diaper Champ purchase - the stink is contained, the dirty diapers drop in easily and it uses regular kitchen bags (no special bags required like other systems)."
Baby Trend Diaper Champ,5,"The best feature is that you can use your own garbage bags.  This makes the investment in a diaper pail a one-time occurance!!  The Diaper Champ works by using a piston-type chute.  You put the diaper in the chute, flip the handle, and the piston slide the diaper down into the bag below.  Nothing fancy...nothing to break!So far, it has worked great.  We change the bags 1-2 times per week.  Yes, it is stinky when you remove the bag, but what do you expect?!  We did put an sticky deodorant in the pail to help.  I agree with previous reviews...you still have to clean the thing!!When comparing to my sister's Diaper Genie, this is much simpler to use and costs much less over its lifetime."
Baby Trend Diaper Champ,5,"This has been a fantastic diaper pail for us.  We went through a Diaper Genie with each of our first two children, and this third time, I'm so glad we tried the Diaper Champ.  It has proven to be far better than the Diaper Genies.  Our baby is 7 months old now and eating solids, and the odors have not been a problem.  Not buying special bags has been great.  No twisting; no cutting; no blades to wear out.  Wish we'd used this with our first two."
Baby Trend Diaper Champ,5,"Baby Luke can turn a clean diaper to a dirty diaper in 3 seconds flat. The diaper champ turns the smelly diaper into ""what diaper smell"" in less time than that. I hesitated and wondered what I REALLY needed for the nursery. This is one of the best purchases we made. The champ, the baby bjorn, fluerville diaper bag, and graco pack and play bassinet all vie for the best baby purchase.Great product, easy to use, economical, effective, absolutly fabulous.UpdateI knew that I loved the champ, and useing the diaper genie at a friend's house REALLY reinforced that!! There is no comparison, the chanp is easy and smell free, the genie was difficult to use one handed (which is absolutly vital if you have a little one on a changing pad) and there was a deffinite odor eminating from the genieplus we found that the quick tie garbage bags where the ties are integrated into the bag work really well because there isn't any added bulk around the sealing edge of the champ."
Baby Trend Diaper Champ,5,"I find this product easy to operate.  With any diaper pail you will have odor, but folding the diapers up and using the sticky tabs on the diapers to keep the diaper folded will help keep odor away.  We bought 2, one for near the crib and one for the main floor.  BRILLIANT idea...didn't have to run up the stairs just to throw the diaper out.  Another helpful idea...put used diaper wipes in the diaper before folding the diaper up...otherwise the wipe will sometimes get caught in the slider and leave poopies on the pail.  How often did we have to empty it?  -  twice/wk when he was 0-3 months...once a wk after that."
Baby Trend Diaper Champ,5,I decided to register for this diaper pail mainly because of the fact that it didn't require special bags.  My baby is now almost 6 weeks old and we are really happy with it.  You can use regular kitchen garbage bags and our nursery doesn't smell at all.  It's very easy to use.
Baby Trend Diaper Champ,5,If you dont want the baby room to smell bad and do not want to worry buying special bags all time. This is the product for you.
Baby Trend Diaper Champ,5,Easy to change bags.Stable when changing bags (others are not!!!) - won't topple over.REGULAR GARBAGE BAGSOne hand use.
Baby Trend Diaper Champ,5,I love this diaper pale and wouldn't dream of trying anything else.  It is great that you can use regular trashbags and not have to buy expensive cartridges.  So far it has done great on containing the odor and I like how easy it is to use.
Baby Trend Diaper Champ,5,"Worth every single penny and then some! I orginally registered for the famous """"Diaper Genie"""" but was so thankful that my mother-in-law purchased this one instead after doing some research of her own. No special bags needed so I can use my every day kitchen trash bags when I need to empty and virtually no smell from stinky diapers- you can't beat that! I am even thinking of purchasing one for my upstairs as well. Definitely the best one on the market."
Baby Trend Diaper Champ,5,"After reading the reviews and comparing with the diaper genie, I went with the diaper champ; mainly because it didn't require expensive refills. I love that i can use my own trash bags! I change the bags about 2 times/week and have not noticed any smells. I spray with lysol when changing the bags (hello, diapers are stinky and this still will require cleaning). Overall, highly recommend it!"
Baby Trend Diaper Champ,5,"I love the Diaper Champ. I fought with the Diaper Geanie throughout my first son. This is so much easier to use, the three year old has mastered it! Uses your own bags. Don't waste time with others."
Baby Trend Diaper Champ,5,"I received the Champ at my baby shower, and continue to thank my sister for it. My son can really drop a load, and you would almost never know it once it is in the pail. We do basic maintenance, like cleaning it every so often and spraying Lysol to keep it fresh. We save SOOO much money buying 150 ct 13 gal garbage bags for about $5. My one suggestion would be to change the bags out more ofen then needed, though. It helps to keep the tunnel from getting stuck, and decreases the chance of unwanted oders leaking out. I highly recommend owning one. Good Luck!"
Baby Trend Diaper Champ,5,This is an excellent idea having the lid to dispose of diapers.There is no odor and extremely easy to use. Having one of these helps from needing to take out the trash daily for the guys!
Baby Trend Diaper Champ,5,It is so easy to use. You never have to change any cartridges and you can use an ordinary garbage bag. I love it and we have never had any smell escape from it.
Baby Trend Diaper Champ,5,"This is a great diaper disposal system, but from reading many of the negative reviews I think there are many individuals who did not bother to read the instructions. the bag goes through the hole in the blue retaining ring,  then gets folded over the retaing ring and locked in place, at no point should any of the bag be out side the pale and if the bag is put in place like a regular trash can it will not seal properly and you will probaly get a smell. I can not comment on the few reviews who had a seal falure for I have not had mine long enough."
Baby Trend Diaper Champ,5,"I read many reviews about diaper disposals and decided on the Diaper Champ and am VERY glad I did!  I had only heard about diaper genie but had never used it until I was visiting my brother who had one.  Now that I have used both, I am even more certain that I like the diaper champ!  With the diaper genie, you have to push the dirty diaper low enough so you can then twist the lid (the whole diaper sausage thing).  I didn't know that until I used it.  YUCK!  Plus what a pain when you have a baby in your hand.  The diaper champ is much easier...put the diaper in the lid and then flip the lid from one side to the other.  Being able to use regular trash bags is what hooked me in but now that I have used it, I'm sold!  There's no smell except for the brief moments when you change the bag.  Just keep a stick-up in the diaper champ, and you'll be fine!"
Baby Trend Diaper Champ,5,"i love this diaper champ..not only does it save money on bags cause you use whatever brand you want it is bigger so it holds more and i havent had a smell come out of it!  My husband liked it so much he wants to buy another one for the den just for regular trash!!!  Another nice thing about it is you can put other items in it besides just diapers, and unlike the diaper genie you dont have to push down and smoush the diaper to get it in.  Wonderful item!!  (as you can tell i have use the diaper genie with my first child)  totally recommend the diaper champ!!!"
Baby Trend Diaper Champ,5,"This item is great, you can you any bags you want (unlike the diaper Genie)!!!!! It is great for the price!!!"
Baby Trend Diaper Champ,5,"If you can love a diaper pail that is...  The Diaper Champ is EASY to use (one hand) and very sturdy.  No parts to break unlike the other leading brand.  It does a great job blocking odors and best of all, is compatible with ANY plastic bag.  Here's a tip:  Tie dirty diapers in grocery sacks before depositing into the Diaper Champ.  NO SMELL WHATSOEVER that way!"
Baby Trend Diaper Champ,5,"For my first born I purchased the Diaper Genie. It worked out well for the first 6 months. As the diaper sizes got larger the harder it was to get the diaper to fit. It would squish out the sides, making a horrible mess! So I purchased the wide mouth size. More $$! The larger diapers fit a little better, but the monthly cost of special Diaper Genie bags started adding up.With the birth of our second child, I refused to use the Diaper Genie. SO in a search for something better than a smelly garbage can in our baby's room, we found the Diaper Champ.The Diaper Champ out performed the Diaper Genie, not once was the diaper too large to fit in the top of the unit and it was cost effective because it uses your standard trash bags!On trash day, we would open the top pull out the old bag, tie it up, throw in a new one, and out to the corner for trash pickup.Ten years and 3 more kids later, this diaper pail is still the Champ in our house!"
Baby Trend Diaper Champ,5,"I received my Diaper Champ at my baby shower for the birth of my first son 11 months ago. I use it faithfully every day and love the ease and convenience of only having to change the bag once a week! I love that you can use regular kitchen-size trash bags and don't need to purchase any special expensive bags. One thing you might want to be careful of, however...make sure you do not throw loose baby wipes into the Diaper Champ or else the flip mechanism can become jammed and after time will not seal properly due to having to pull out wipes that are stuck. I love my diaper champ so much, I have asked for a second one for my upcoming baby shower for my second son."
Baby Trend Diaper Champ,5,"I am a second time mom who used the rival Diaper Genie the first time around and let me tell you that there is no comparison. The Diaper Champ is easy to use, easy to change and uses everyday garbage bags instead of the expensive refills. Besides myself, my husband and mother found the Diaper Genie very frustrating to use, changing the bags required quite a bit of time and energy, all the while smelling the stinky diaper smell. The Diaper Champ is not perfect, it sometimes feels as if it has filled up too quickly (i.e. maybe it's not big enough), and when you change bags you do get a whiff of bad smell, but the smelly time is very short in comparison. So, I would strongly recommend that you buy the Diaper Champ and not waste your time, money and patience with the other product."
Baby Trend Diaper Champ,5,"As a first time mother, I wanted to get the best for my daughter. I shopped around a lot, and asked a lot of questions. While at someone's house, I saw the Diaper Champ. It was one that I hadn't seen very much in the various stores I shopped in. I was immediately impressed by the ease of it, and the convenience of being able to use ANY bag!!!When I bought it, I didn't have a chance to show my husband how to use it -- but no worries!!! It is so simple to figure out how to use! My nephew -- a toddler, knows how to use it (without him being able to open it up!)I've even recommended it to strangers in the baby stores!You'll love it!"
Baby Trend Diaper Champ,5,"We've now had the Diaper Champ for a little over a year! We love it. It's better for the environment than other disposable diaper systems and it really doesn't smell! I highly recommend it. Drawbacks: it doesn't hold that many diapers at a time. We have 2 in dapers and we changes it 3 times a week or so. It needs to be cleaned pretty often or lots of mold and bacteria start to grow (on the parts you can't see until you take it apart). Lastly part of the fabric/plastic material has ripped on part of it so it is a bit harder to flip back in forth when you  put new dirty diapers in! Overall, this is a great product!"
Baby Trend Diaper Champ,5,"We put a Diaper Genie on the shower list for the first baby. We used it for 2 years and it was OK but we were fed up with it and I took a chance on the Diaper Champ for #2. After 5 months, we couldn't be happier with Diaper Champ. Here's a short list of the main reasons I'd recommend this against diaper genie:5. Diaper Champ doesn't use expensive refills like the genie. We were going through 2-3 of those $5 refills a month with the genie. On the conservative side, say that was $120 a year in genie refills. With the Diaper Champ, I bought one big box of Glad Kitchen drawstring bags (150 bags) for $15 at the warehouse club. We change the bag 1-2x weekly. The 150 bags will probably last 1 1/2 -2 years, for $15. (The Champ box says you can use plastic grocery bags. Don't. They're way too small and don't hold enough diapers to make it worth the while.)4. The Champ holds a lot more than the genie. Less frequent emptying.3. The genie was a pain to empty and even more work to change refills. Emptying involves tying off the tiny little sausage tube bag, restarting the cut end of the refill. Pain. Changing the refill was just annoying. When the refill runs out, there's not enough bag to tie so you are stuck holding an open end of a dirty diaper bag. I don't need that. And at any change or refill, you have to find another bag to drop the sausage string of dirty diapers into. With the champ, I open the lid, tie off the drawstring bag and that bag goes straight into the garbage can. The new bag goes in as simple as a trash-can liner and close the lid.2. The genie broke after about 15 months. There are 4 little plastic prongs inside that hold the diaper in place while you twist the ring to seal the diaper in the bag. The spring on one broke and it never held the diapers well again after that.1. And my top reason why the diaper champ is champ: It's perfectly easy to use, impossible to use wrong. Whenever we had a babysitter or family member helping while we used the genie, we always took a couple of minutes to show them how to use it. We'd come home and every time, they'd gotten in wrong and used the cutter tool on top and cut the diaper bag like they were changing it when they just needed to put the diaper in. No, it's not difficult to use or get right once you do it a few times but if you only use it once a month, that dial on top that turns the cutter is just to obvious to turn to ignore and impossible not to turn. Every single time someone got it wrong. So, the Diaper Champ. you drop the diaper in the open hole and flip the handle and it's gone. I can't think of a way anyone could do it wrong and most people who've used it so far, don't need even the simplest hint from us on how to use it."
Baby Trend Diaper Champ,5,"I chose this product because unlike the Diaper Genie you don't have to buy replacement bags, just pop in a tall kitchen garbage bag which we all have in our homes anyway.  I have twin boys and this product works great.  I recommend spraying it with Lysol and letting it air dry in between bag changes.  This works for me.  It also holds a lot of diapers.  I highly recommend it!"
Baby Trend Diaper Champ,5,"I'm SO glad that we asked the sales associate at Babies R Us for help when picking out a diaper pail.  We were going to get a Diaper Genie like so many folks do, but the associate showed us the Diaper Champ and how easy it was to use. All I have to do is turn the handle and the diaper goes down.  There's no twisting and no special liners to buy.  As far as smell goes, ALL diaper pails will smell if they're not changed often enough.  We don't have a problem with ours smelling as long as we change it every three to four days (which should be done no matter what product you buy).  When I got pregnant with my second child (they are only 18months apart) we bought a second Diaper Champ.  We also just purchased one for my brother-in-law and his wife for their new baby.  Before buying ANY other diaper pail, compare it to this one first.  You'll be amazed at how easy it is to use."
Baby Trend Diaper Champ,5,"Love it, love it, love it!  This lives up to the hype.  You cannot smell diapers-unless of course you don't change it or clean out.  You can also use any trash bags you already have around the house, which is why we purchased this particular diaper pail.  It can be hard to open if you have long nails, but I have found that if you just use the side of your finger instead of your fingertips then it's no problem.  I have recommended this to all new parents!"
Baby Trend Diaper Champ,5,"After using this for 3 years, I still stunned that other people still use the Diaper Genie.  I've even had other Moms tell me that they can't smell dirty diapers in my house, even with 2 kids producing them.  If anyone is having trouble, though, try:  a)  wrapping the tabs securely around the diaper; b)  using deodorant trash bags;  and c)  taking dirty diapers straight outside to the trash and using your diaper pail just for wet diapers."
Baby Trend Diaper Champ,5,"I loved this compared to the genie. It is easier to use and less costly in the long run!!Two thumbs up!!!Now, only if it would spray a freshner on its own. LOL!!!"
Baby Trend Diaper Champ,5,I returned the Diaper G**** that I was given but kept this!  It takes ANY garbage bag (no expensive refills) and is wonderful for controlling odor... that's especially important now that our little guy is eating solid food and making more stinky diapers!
Baby Trend Diaper Champ,5,"I highly recommend this item.  It is a must!  I registered for the diaper genie and used it for about a week and couldn't stand it.  It broke,the refills are expensive and very hard to install.  Then I got the diaper champ.  What a difference.  Easy to use, just one hand, and no odors.  It uses just your basic tall garbage bags.  So you don't have to go out and buy special bags for it."
Baby Trend Diaper Champ,5,"I have a 10 year old daughter and an 8 month old son. There was nothing like this when I had my first child and I really looked into the champ v's genie before I brought this and I have to say that I truly LOVE it. I change the bag once a week. My kids have to share a room so if it was smelly I would hear about it. I just spray with a little Lysol at the time of bag change and it is as good as new. Aside form that it is so easy to use with one hand, anyone with a wiggly baby will appreciate that. In fact I love it so much I am going to take one all the way to Australia with me for my niece since she can't get them over there. I am the owner of a used baby store in NJ, (I have a champ there too) and this is one of my hottest items, I have several diaper genies there that just do not sell.You will not be sorry you brought the Diaper Champ."
Baby Trend Diaper Champ,5,"...make sure I tell people about this product. I read the reviews, and at the time, this was the only diaper pail that got any decent reveiws, and now I know why. I bought one for upstairs, and liked it so much I bought one for downstairs. I still have on in my registery hoping someone will get me a third one for my mother in law's house. I just use a standard pull string kitchen trash bag, and use it according to the instructions (in other words if you follow the procedure of opening and sinching the bag before removal then you won't have a problem) and it works great, good design!"
Baby Trend Diaper Champ,5,"I've given this can as a gift a few times now.  Once to a couple who were on their second child, their response was 'how'd we survive through the first baby without that can'.It's easy, ordourless, and clean.  What more could new parents on."
Baby Trend Diaper Champ,5,I have 2 kids in diapers and the diaper champ has been great for us for 2 1/2 years. Easy to use and change. I love that it uses reg bags. :)
Baby Trend Diaper Champ,5,"I registered for this after reading all the reviews and I've been nothing but happy with it. I tried my sister's diaper genie and the diaper champ is so much easier to use. The fact that I use the same bags for my kitchen as I do the champ makes it that much easier. I just leave some in the bottom of the champ then I don't have to go looking for them. I've never noticed a smell, and although I do agree that it is hard to open, you get used to it and it's worth it!"
Baby Trend Diaper Champ,5,"I have had a great experience with this product so far and have been using it for about 2 months.  I get absolutely no odors in the tiny nursery (even when my daughter had very smelly diarrhea), it's easy to use and DOES NOT NEED ANY EXPENSIVE REFILL BAGS (just regular garbage bags) and I would recommend it to anyone."
Baby Trend Diaper Champ,5,The diaper champ is fantastic. You can use regular trash bags which helps reduce the cost of expensive specialty bags. There is absolutely no dirty diaper smell that comes from the Diaper Champ.Absolutely recommend this product.
Baby Trend Diaper Champ,5,"I love this pail.  You just drop the diaper in the hole, and flip the handle/lid.  Sooooo simple.  It does not smell, and it holds any garbage bags.  With the Diaper Genie, you have to open the lid, shove your arm in the pail, twist 3 times, then wipe off your arm if you know what I mean.  (It also needs special cartridges).  With the Diaper Champ, there is no mess and the diaper is gone in 1 second!  It holds more diapers too.  I definitely recommend it."
Baby Trend Diaper Champ,5,"I was given the Diaper Geni and after a week of twisting, we bought the Diaper Champ.  This was a great choice.  There is no need to spend extra money on special bags.  We use ordinary supermarket bags.  In order to keep the smell under control, we sprinkle baking soda right at the bottom of the chamber."
Baby Trend Diaper Champ,5,"My sister had a Diaper Genie and it always smelled really bad. She constantly complained about it so I opted to try the Diaper Champ. Boy am I glad! It is so easy to use especially since you can use regular trashbags vs. genie refills and the diaper is gone w/ a flip of a handle!! My son is 9 months old and we have NO SMELL PROBLEMS!!! I don't know how some people can complain about smells coming from this thing...it's sealed up like Ft. Knox. You never see the inside of the pail until you empty it. The canister pushes the diaper into the trashbag, thus never allowing odors to escape through the pail. I would have to say the only way you may have an odor problem is if you never empty it!!!!!!!!!!"
Baby Trend Diaper Champ,5,"This is my second child. With my first, I went through the Diaper Genie and hated it ---her nursery always smelled, even though my husband regularly changed that annoying (and expensive refill, $5.00 for each refill adds up faster than you think!) diaper system, he even took it outside and hosed it down with Clorox bleach and sprayed it regularly with Lysol -- to no avail.We also tried the Neat Diaper disposal system, and it's pretty and works a little better than the Genie, but it still smells up the room.  The Diaper Champ wins hands down, I for one never had an odor problem and I love the fact that it's easy to use and easy to empty, it's also easy to dispose of the diaper with one hand (especially when you're holding and infant and don't want to leave a smelly diaper out of the pail), something I couldn't do with neither the Genie not the Neat pail.I highly recommend it!"
Baby Trend Diaper Champ,5,"I can't say enough good things about the Champ.  For my first son we had the Diaper Genie - but it didn't do the trick. (too $$ and too difficult to handle).For son #2, I read the reviews and decided to give this one a try.  I still love it!  My son (who is now 3+ years old) is finally getting potty trained, but we still use it to hold the ""nightie night dypes""...  We've been using it for 3+ years and it is still going strong.According to the reviews, I was careful to wrap the diapers before putting them in - which we had to do for the Genie anyway... For the REALLY MESSY ones, I flipped up the lid and placed it right in the bag - which was easy to do.My son still loves to pull the handle and say ""bye-bye"" to what he considers the magic trash can.  For me, the only time I experience an odor is when I change the bags. If the odor inside gets too strong, try using Febreeze -- it even works on the plastic!Strongly MOM Approved!!"
Baby Trend Diaper Champ,5,My husband and I registered for the Diaper Champ without really knowing much about it.  We picked it because it did not require purchasing refills like the Diaper Genie (which my sister-in-law had and did not really like).  We really like our Diaper Champ because it does not require refills (it uses regular kitchen trash bags)and it keeps out odor completely.  I am recommending this to all my pregnant friends.
Baby Trend Diaper Champ,5,"My son is now 18 months old and I have to say that the diaper champ is one of our favorite purchases! We got it when I was pregnant in hopes it would keep our house smelling ok. Well, it does pretty well at that, you still have to change it out everyday, it is poop however!!! But the thing I love most is that I can just use my kroger bags!! With buying diapers and toys, I didn't need something else on my list to buy! What a great invention!!!!"
Baby Trend Diaper Champ,5,"I have a two-year-old son and I love the Diaper Champ. We initially bought a Diaper Genie and used it for the first 9 months or so, but we really disliked it. It was difficult to use, loud, and then broke on us. We switched the Diaper Champ and love it. It contains our toddler's odors just fine. We change the bag once a week and when we change a diaper we make sure to roll it up tightly and use the sticky tabs to close it up."
Baby Trend Diaper Champ,5,I bought this after being gievn a diaper genie as a gift. This is much easier to use. You can use any type of trash bag with this versus the diaper genie where you have to purchase their expensive bags. I highly recommend the diaper champ for storing stinky diapers.
Baby Trend Diaper Champ,5,This is a great product and a good value for those on a budjet.  Using lysol after changing the bag works well.  I have used my Diaper champ for 3 years and it still works!! I recommed this product to everyone I know.
