TransactionID,Items
27320,"Snacks_Chocolate,Beverages_Water"
27321,"Snacks_Biscuits,Dairy_Milk,Personal Care_Lotion"
27322,"Snacks_Popcorn,Dairy_Milk,Fruits_Grapes,Fruits_Mango"
27323,"Dairy_Milk,Beverages_Coffee,Bakery_Bread,Beverages_Water,Personal Care_Deodorant,Snacks_Biscuits"
27324,"Beverages_Tea,Snacks_Popcorn"
27325,"Personal Care_Toothpaste,Household_Toilet Paper,Bakery_Bun,Snacks_Chips"
27326,"Snacks_Chips,Personal Care_Toothpaste,Bakery_Bun"
27327,"Snacks_Cookies,Beverages_Tea,Bakery_Bun,Fruits_Grapes"
27328,"Beverages_Juice,Fruits_Grapes,Beverages_Coffee"
27329,"Snacks_Biscuits,Beverages_Coffee,Fruits_Orange"
27330,"Bakery_Cake,Personal Care_Deodorant,Household_Detergent,Dairy_Cheese"
27331,"Snacks_Popcorn,Fruits_Orange,Fruits_Mango,Bakery_Cake,Snacks_Cookies,Snacks_Biscuits,Beverages_Soda"
27332,"Household_Toilet Paper,Beverages_Tea,Snacks_Chips"
27333,"Bakery_Cake,Fruits_Apple,Snacks_Biscuits,Snacks_Chips,Dairy_Cream"
27334,"Snacks_Popcorn,Snacks_Biscuits,Beverages_Water,Beverages_Soda"
27335,"Bakery_Cake,Household_Dish Soap,Dairy_Milk,Snacks_Chips,Fruits_Orange,Personal Care_Shampoo,Fruits_Banana"
27336,"Bakery_Bread,Snacks_Popcorn,Personal Care_Lotion,Beverages_Soda,Dairy_Yogurt,Snacks_Cookies"
27337,"Bakery_Bun,Snacks_Chips,Household_Detergent,Bakery_Croissant"
27338,"Household_Towel,Snacks_Popcorn,Personal Care_Deodorant,Fruits_Grapes,Beverages_Water"
27339,"Dairy_Cheese,Bakery_Cake,Dairy_Yogurt,Snacks_Chips,Personal Care_Deodorant,Personal Care_Soap,Personal Care_Toothpaste"
27340,"Fruits_Banana,Snacks_Biscuits,Dairy_Cream,Beverages_Juice,Personal Care_Shampoo,Beverages_Coffee,Personal Care_Toothpaste"
27341,"Beverages_Soda,Bakery_Cake,Beverages_Coffee,Bakery_Bun,Snacks_Chips"
27342,"Personal Care_Toothpaste,Personal Care_Soap,Snacks_Biscuits,Snacks_Chips,Fruits_Banana,Household_Detergent,Dairy_Yogurt"
27343,"Dairy_Yogurt,Household_Mop,Snacks_Cookies,Beverages_Coffee,Personal Care_Soap,Bakery_Bread"
27344,"Fruits_Apple,Household_Towel,Household_Mop,Dairy_Yogurt,Bakery_Bun,Beverages_Juice,Bakery_Cake"
27345,"Dairy_Milk,Snacks_Popcorn,Beverages_Juice,Fruits_Orange,Snacks_Chips,Bakery_Cake,Fruits_Grapes"
27346,"Fruits_Apple,Personal Care_Shampoo,Household_Toilet Paper,Bakery_Bread,Fruits_Grapes,Dairy_Cream,Bakery_Donut"
27347,"Personal Care_Toothpaste,Snacks_Chips,Bakery_Donut,Bakery_Croissant"
27348,"Bakery_Croissant,Household_Towel,Fruits_Mango"
27349,"Household_Towel,Fruits_Apple,Fruits_Banana"
27350,"Bakery_Donut,Bakery_Cake,Dairy_Cream,Snacks_Chips,Personal Care_Shampoo"
27351,"Dairy_Milk,Bakery_Cake,Beverages_Tea,Snacks_Cookies"
27352,"Fruits_Mango,Beverages_Coffee,Fruits_Apple"
27353,"Dairy_Cheese,Fruits_Mango"
27354,"Household_Dish Soap,Snacks_Chips,Fruits_Mango,Bakery_Donut"
27355,"Beverages_Soda,Personal Care_Toothpaste,Household_Detergent,Personal Care_Shampoo,Fruits_Apple,Bakery_Donut,Snacks_Biscuits"
27356,"Dairy_Yogurt,Bakery_Donut,Household_Towel,Snacks_Chips,Beverages_Water,Dairy_Milk"
27357,"Household_Dish Soap,Beverages_Coffee,Beverages_Soda,Dairy_Cheese,Beverages_Water,Personal Care_Soap"
27358,"Personal Care_Toothpaste,Fruits_Banana,Dairy_Cream"
27359,"Fruits_Apple,Beverages_Water,Personal Care_Toothpaste,Personal Care_Shampoo,Bakery_Cake,Bakery_Donut,Bakery_Bun"
27360,"Dairy_Milk,Personal Care_Toothpaste,Snacks_Popcorn,Fruits_Grapes,Bakery_Donut,Fruits_Apple"
27361,"Fruits_Apple,Beverages_Coffee,Bakery_Bread"
27362,"Bakery_Cake,Fruits_Apple"
27363,"Fruits_Apple,Dairy_Cream,Dairy_Cheese,Personal Care_Soap"
27364,"Bakery_Bread,Bakery_Bun,Fruits_Banana,Personal Care_Shampoo,Household_Mop"
27365,"Household_Dish Soap,Dairy_Cheese"
27366,"Fruits_Banana,Snacks_Popcorn,Household_Towel,Dairy_Butter,Fruits_Grapes,Snacks_Cookies,Household_Mop"
27367,"Personal Care_Deodorant,Household_Detergent,Snacks_Biscuits,Dairy_Milk"
27368,"Beverages_Coffee,Personal Care_Lotion,Snacks_Biscuits,Dairy_Butter"
27369,"Beverages_Coffee,Dairy_Milk"
27370,"Snacks_Biscuits,Snacks_Cookies,Beverages_Tea,Snacks_Popcorn"
27371,"Snacks_Chips,Snacks_Popcorn,Beverages_Coffee,Household_Dish Soap"
27372,"Beverages_Juice,Fruits_Mango,Beverages_Soda"
27373,"Beverages_Coffee,Personal Care_Soap"
27374,"Beverages_Juice,Snacks_Chocolate,Personal Care_Deodorant,Bakery_Bun,Dairy_Yogurt"
27375,"Personal Care_Toothpaste,Snacks_Cookies,Fruits_Grapes,Household_Mop,Household_Detergent"
27376,"Household_Dish Soap,Snacks_Chocolate,Personal Care_Toothpaste,Beverages_Soda,Personal Care_Deodorant,Fruits_Banana"
27377,"Snacks_Cookies,Dairy_Milk,Bakery_Bread,Bakery_Bun"
27378,"Household_Mop,Household_Detergent,Snacks_Chocolate,Beverages_Juice,Dairy_Yogurt,Snacks_Cookies,Personal Care_Lotion"
27379,"Snacks_Chips,Dairy_Yogurt,Bakery_Bun,Snacks_Cookies"
27380,"Dairy_Butter,Household_Mop,Personal Care_Shampoo,Personal Care_Deodorant,Personal Care_Lotion,Snacks_Chocolate"
27381,"Dairy_Milk,Bakery_Bread,Bakery_Bun,Fruits_Apple,Beverages_Coffee,Personal Care_Lotion"
27382,"Personal Care_Deodorant,Fruits_Orange,Personal Care_Lotion,Snacks_Biscuits"
27383,"Fruits_Mango,Snacks_Popcorn,Fruits_Banana"
27384,"Fruits_Grapes,Dairy_Cream,Dairy_Butter,Snacks_Chips,Household_Mop,Personal Care_Deodorant"
27385,"Household_Detergent,Dairy_Cheese,Fruits_Banana,Bakery_Bread,Snacks_Popcorn,Dairy_Butter"
27386,"Personal Care_Toothpaste,Dairy_Milk,Personal Care_Soap,Beverages_Juice,Snacks_Cookies"
27387,"Bakery_Donut,Snacks_Cookies,Beverages_Juice,Bakery_Croissant,Fruits_Orange"
27388,"Beverages_Juice,Personal Care_Shampoo,Dairy_Cheese,Snacks_Chocolate"
27389,"Personal Care_Shampoo,Household_Detergent,Dairy_Cream,Snacks_Cookies,Personal Care_Toothpaste"
27390,"Dairy_Cheese,Personal Care_Toothpaste,Beverages_Soda,Bakery_Bread"
27391,"Personal Care_Toothpaste,Beverages_Tea"
27392,"Fruits_Banana,Personal Care_Lotion,Fruits_Orange,Household_Dish Soap,Household_Mop,Household_Towel,Snacks_Popcorn"
27393,"Personal Care_Deodorant,Household_Toilet Paper,Fruits_Grapes,Fruits_Banana"
27394,"Beverages_Water,Household_Dish Soap,Dairy_Yogurt,Personal Care_Toothpaste"
27395,"Fruits_Orange,Personal Care_Toothpaste,Snacks_Popcorn,Bakery_Bun"
27396,"Fruits_Banana,Fruits_Apple,Snacks_Cookies,Personal Care_Deodorant,Household_Towel"
27397,"Beverages_Coffee,Personal Care_Toothpaste,Household_Towel,Fruits_Banana,Dairy_Milk"
27398,"Beverages_Tea,Household_Towel"
27399,"Beverages_Juice,Bakery_Cake,Dairy_Butter"
27400,"Bakery_Cake,Personal Care_Lotion,Bakery_Croissant,Snacks_Chips"
27401,"Dairy_Cheese,Beverages_Coffee,Personal Care_Shampoo,Dairy_Milk,Household_Toilet Paper"
27402,"Beverages_Tea,Beverages_Water,Household_Mop"
27403,"Fruits_Banana,Dairy_Milk,Snacks_Biscuits,Snacks_Chips"
27404,"Snacks_Chocolate,Bakery_Bun,Bakery_Donut"
27405,"Dairy_Butter,Household_Detergent,Snacks_Cookies,Household_Mop,Bakery_Cake,Fruits_Apple"
27406,"Bakery_Cake,Beverages_Tea"
27407,"Snacks_Chips,Snacks_Biscuits,Dairy_Butter,Fruits_Orange"
27408,"Fruits_Mango,Personal Care_Toothpaste"
27409,"Beverages_Tea,Beverages_Coffee"
27410,"Fruits_Banana,Dairy_Butter,Household_Mop,Dairy_Milk,Dairy_Cheese,Dairy_Yogurt"
27411,"Personal Care_Lotion,Snacks_Biscuits"
27412,"Fruits_Apple,Dairy_Butter,Snacks_Biscuits,Bakery_Croissant,Household_Dish Soap,Snacks_Popcorn"
27413,"Fruits_Mango,Personal Care_Lotion,Fruits_Banana,Bakery_Croissant,Dairy_Milk,Fruits_Orange,Dairy_Butter"
27414,"Dairy_Cheese,Snacks_Popcorn,Personal Care_Deodorant,Fruits_Banana"
27415,"Fruits_Banana,Fruits_Grapes,Beverages_Juice,Snacks_Cookies"
27416,"Snacks_Biscuits,Fruits_Mango,Snacks_Chocolate,Beverages_Soda,Personal Care_Deodorant"
27417,"Beverages_Soda,Beverages_Water,Personal Care_Deodorant"
27418,"Dairy_Cheese,Beverages_Juice,Beverages_Soda,Household_Detergent,Dairy_Butter"
27419,"Household_Detergent,Household_Dish Soap,Beverages_Tea,Bakery_Cake,Personal Care_Shampoo,Snacks_Chocolate"
27420,"Fruits_Banana,Snacks_Chocolate,Snacks_Chips,Personal Care_Lotion,Household_Toilet Paper,Beverages_Juice,Dairy_Butter"
27421,"Bakery_Bun,Bakery_Donut,Dairy_Cheese,Personal Care_Shampoo,Bakery_Croissant,Beverages_Coffee"
27422,"Dairy_Butter,Beverages_Tea,Beverages_Coffee,Dairy_Cream,Fruits_Orange"
27423,"Snacks_Chips,Household_Detergent"
27424,"Bakery_Croissant,Fruits_Grapes,Personal Care_Toothpaste,Household_Towel,Household_Toilet Paper,Bakery_Bun,Dairy_Cheese"
27425,"Household_Mop,Household_Toilet Paper"
27426,"Fruits_Mango,Personal Care_Soap,Dairy_Milk,Personal Care_Shampoo,Bakery_Cake"
27427,"Beverages_Water,Fruits_Banana,Fruits_Apple"
27428,"Dairy_Butter,Fruits_Apple,Snacks_Chocolate,Dairy_Milk,Dairy_Yogurt"
27429,"Household_Towel,Dairy_Cheese,Snacks_Chips,Beverages_Soda"
27430,"Dairy_Milk,Beverages_Tea,Snacks_Chocolate,Household_Towel,Bakery_Croissant,Dairy_Butter,Household_Dish Soap"
27431,"Bakery_Croissant,Household_Detergent,Fruits_Banana,Dairy_Yogurt"
27432,"Fruits_Mango,Snacks_Chips,Personal Care_Shampoo,Household_Mop"
27433,"Beverages_Tea,Snacks_Popcorn,Dairy_Yogurt,Household_Towel"
27434,"Snacks_Biscuits,Personal Care_Deodorant,Bakery_Bun,Fruits_Mango,Fruits_Orange,Bakery_Donut"
27435,"Household_Toilet Paper,Beverages_Water,Personal Care_Soap,Snacks_Chocolate,Fruits_Grapes"
27436,"Bakery_Bread,Household_Toilet Paper,Personal Care_Toothpaste,Personal Care_Lotion,Dairy_Butter,Fruits_Grapes"
27437,"Fruits_Banana,Beverages_Juice,Beverages_Water,Dairy_Cream"
27438,"Household_Mop,Snacks_Chips,Fruits_Orange,Personal Care_Deodorant,Personal Care_Lotion"
27439,"Snacks_Cookies,Bakery_Donut,Household_Mop,Dairy_Yogurt,Personal Care_Lotion"
27440,"Beverages_Juice,Personal Care_Lotion,Fruits_Mango"
27441,"Household_Mop,Fruits_Banana,Bakery_Bun,Household_Dish Soap"
27442,"Bakery_Cake,Household_Toilet Paper,Fruits_Banana,Household_Dish Soap,Bakery_Donut"
27443,"Fruits_Banana,Personal Care_Lotion,Household_Mop,Beverages_Juice"
27444,"Personal Care_Shampoo,Beverages_Juice"
27445,"Personal Care_Soap,Beverages_Water,Snacks_Cookies,Bakery_Cake,Dairy_Cream"
27446,"Dairy_Butter,Household_Towel,Bakery_Bun,Dairy_Milk,Bakery_Cake,Bakery_Bread,Beverages_Tea"
27447,"Fruits_Apple,Snacks_Biscuits,Dairy_Butter"
27448,"Beverages_Water,Bakery_Croissant"
27449,"Bakery_Donut,Snacks_Popcorn,Snacks_Cookies,Fruits_Mango,Fruits_Grapes,Fruits_Banana,Personal Care_Lotion"
27450,"Fruits_Apple,Dairy_Yogurt,Fruits_Mango,Personal Care_Toothpaste,Dairy_Cheese,Snacks_Chips,Bakery_Bun"
27451,"Personal Care_Soap,Snacks_Chips"
27452,"Beverages_Tea,Fruits_Grapes,Snacks_Biscuits,Fruits_Apple,Beverages_Water,Personal Care_Toothpaste,Bakery_Bread"
27453,"Bakery_Cake,Personal Care_Lotion,Snacks_Biscuits,Snacks_Chocolate,Snacks_Cookies,Dairy_Yogurt,Snacks_Popcorn"
27454,"Beverages_Juice,Fruits_Apple,Dairy_Butter"
27455,"Personal Care_Soap,Beverages_Soda,Fruits_Apple,Snacks_Chocolate,Household_Towel"
27456,"Household_Toilet Paper,Snacks_Popcorn,Beverages_Water,Dairy_Milk"
27457,"Bakery_Cake,Bakery_Bun"
27458,"Beverages_Soda,Beverages_Water"
27459,"Personal Care_Shampoo,Fruits_Apple,Bakery_Bread"
27460,"Snacks_Popcorn,Household_Dish Soap,Fruits_Grapes,Snacks_Biscuits,Personal Care_Toothpaste"
27461,"Bakery_Donut,Beverages_Soda,Personal Care_Shampoo,Beverages_Juice,Beverages_Water,Dairy_Milk"
27462,"Personal Care_Soap,Fruits_Apple,Beverages_Soda,Household_Toilet Paper,Dairy_Yogurt,Fruits_Orange"
27463,"Household_Mop,Snacks_Cookies,Snacks_Biscuits,Beverages_Juice,Bakery_Donut,Household_Dish Soap"
27464,"Household_Mop,Household_Detergent"
27465,"Beverages_Water,Bakery_Bun,Bakery_Donut"
27466,"Household_Mop,Bakery_Donut,Personal Care_Deodorant,Bakery_Bread,Beverages_Tea,Dairy_Cheese"
27467,"Snacks_Chocolate,Bakery_Bun,Personal Care_Deodorant,Personal Care_Toothpaste"
27468,"Fruits_Orange,Bakery_Bread,Bakery_Bun"
27469,"Beverages_Juice,Dairy_Milk,Dairy_Cream,Bakery_Bread"
27470,"Fruits_Apple,Snacks_Popcorn,Bakery_Bread"
27471,"Fruits_Mango,Beverages_Coffee,Personal Care_Soap,Fruits_Apple,Fruits_Grapes,Bakery_Bread,Personal Care_Deodorant"
27472,"Fruits_Banana,Household_Toilet Paper"
27473,"Snacks_Biscuits,Snacks_Cookies,Household_Toilet Paper"
27474,"Snacks_Chips,Fruits_Orange,Beverages_Soda"
27475,"Bakery_Bun,Personal Care_Soap,Beverages_Coffee,Dairy_Butter,Household_Detergent,Snacks_Popcorn,Dairy_Cheese"
27476,"Personal Care_Deodorant,Beverages_Tea,Dairy_Cream,Household_Mop,Household_Towel"
27477,"Bakery_Cake,Dairy_Butter,Household_Towel,Snacks_Biscuits,Household_Detergent"
27478,"Beverages_Coffee,Beverages_Juice,Snacks_Popcorn,Beverages_Water,Household_Mop"
27479,"Dairy_Cheese,Snacks_Cookies,Dairy_Butter,Fruits_Mango,Household_Mop"
27480,"Fruits_Grapes,Household_Towel,Snacks_Cookies,Dairy_Butter,Bakery_Croissant"
27481,"Dairy_Butter,Personal Care_Deodorant,Dairy_Cheese,Snacks_Cookies,Personal Care_Soap,Household_Towel,Bakery_Croissant"
27482,"Snacks_Chocolate,Bakery_Bun,Dairy_Yogurt,Snacks_Biscuits"
27483,"Bakery_Donut,Household_Mop,Beverages_Tea,Fruits_Orange,Dairy_Cream,Snacks_Popcorn,Bakery_Bread"
27484,"Beverages_Coffee,Household_Detergent,Dairy_Cream,Personal Care_Lotion,Fruits_Mango,Personal Care_Deodorant,Household_Mop"
27485,"Fruits_Apple,Beverages_Tea,Fruits_Mango,Snacks_Cookies,Household_Dish Soap,Dairy_Milk,Dairy_Butter"
27486,"Household_Toilet Paper,Bakery_Bun,Snacks_Cookies,Dairy_Butter"
27487,"Household_Dish Soap,Personal Care_Deodorant,Bakery_Cake,Dairy_Yogurt"
27488,"Household_Detergent,Dairy_Yogurt,Bakery_Bread"
27489,"Snacks_Biscuits,Bakery_Croissant,Dairy_Butter,Dairy_Cream,Household_Towel,Snacks_Chips,Snacks_Popcorn"
27490,"Beverages_Coffee,Personal Care_Toothpaste"
27491,"Household_Toilet Paper,Bakery_Bun,Fruits_Apple"
27492,"Beverages_Water,Dairy_Cheese,Personal Care_Soap"
27493,"Bakery_Bread,Snacks_Popcorn,Beverages_Water,Household_Detergent,Personal Care_Shampoo"
27494,"Beverages_Water,Household_Detergent,Bakery_Bread,Personal Care_Toothpaste,Personal Care_Soap,Household_Towel,Beverages_Juice"
27495,"Bakery_Bun,Household_Toilet Paper,Beverages_Soda,Fruits_Orange,Bakery_Bread,Fruits_Grapes"
27496,"Fruits_Grapes,Household_Dish Soap"
27497,"Bakery_Bread,Beverages_Juice"
27498,"Household_Toilet Paper,Dairy_Cream,Personal Care_Deodorant,Snacks_Biscuits,Bakery_Croissant"
27499,"Personal Care_Toothpaste,Beverages_Water,Bakery_Donut,Beverages_Juice,Beverages_Soda"
27500,"Bakery_Bun,Personal Care_Shampoo,Household_Toilet Paper"
27501,"Household_Towel,Bakery_Bread"
27502,"Fruits_Orange,Fruits_Banana,Personal Care_Toothpaste,Fruits_Grapes,Household_Toilet Paper,Household_Detergent"
27503,"Fruits_Mango,Bakery_Croissant,Household_Detergent,Beverages_Soda,Beverages_Juice,Bakery_Donut,Personal Care_Lotion"
27504,"Dairy_Cream,Household_Mop,Fruits_Apple"
27505,"Bakery_Bun,Snacks_Chips,Personal Care_Shampoo,Beverages_Tea,Dairy_Cream,Fruits_Apple,Personal Care_Deodorant"
27506,"Beverages_Water,Dairy_Butter,Bakery_Bun,Beverages_Soda,Snacks_Cookies,Dairy_Yogurt"
27507,"Bakery_Donut,Dairy_Cheese,Dairy_Milk,Beverages_Tea"
27508,"Dairy_Butter,Beverages_Tea,Bakery_Donut,Household_Detergent,Dairy_Cream"
27509,"Beverages_Water,Personal Care_Toothpaste,Snacks_Biscuits,Bakery_Bread,Bakery_Bun,Beverages_Juice"
27510,"Beverages_Soda,Beverages_Juice"
27511,"Household_Toilet Paper,Snacks_Chocolate,Dairy_Butter,Bakery_Croissant,Fruits_Apple,Beverages_Coffee,Fruits_Mango"
27512,"Snacks_Chips,Beverages_Coffee,Dairy_Cheese"
27513,"Beverages_Soda,Beverages_Tea,Fruits_Orange,Fruits_Banana"
27514,"Snacks_Cookies,Fruits_Apple,Beverages_Water,Bakery_Croissant,Household_Detergent"
27515,"Dairy_Cheese,Dairy_Yogurt"
27516,"Personal Care_Shampoo,Snacks_Popcorn,Snacks_Chocolate,Personal Care_Soap"
27517,"Dairy_Cheese,Household_Detergent,Dairy_Butter"
27518,"Household_Towel,Beverages_Water,Dairy_Yogurt,Beverages_Soda,Bakery_Donut"
27519,"Personal Care_Lotion,Dairy_Butter,Bakery_Croissant,Snacks_Popcorn,Fruits_Apple,Beverages_Soda,Household_Mop"
27520,"Dairy_Yogurt,Bakery_Bread,Personal Care_Shampoo,Bakery_Cake,Dairy_Cream"
27521,"Snacks_Chips,Dairy_Cheese,Dairy_Yogurt,Beverages_Coffee,Beverages_Juice"
27522,"Snacks_Popcorn,Fruits_Banana"
27523,"Beverages_Tea,Personal Care_Toothpaste,Snacks_Chocolate"
27524,"Snacks_Chocolate,Fruits_Apple"
27525,"Snacks_Popcorn,Fruits_Grapes,Snacks_Biscuits,Dairy_Butter"
27526,"Dairy_Cream,Personal Care_Lotion"
27527,"Beverages_Coffee,Household_Dish Soap,Household_Towel,Fruits_Orange,Fruits_Apple,Dairy_Milk,Dairy_Cheese"
27528,"Personal Care_Lotion,Personal Care_Shampoo,Snacks_Popcorn,Personal Care_Soap,Household_Toilet Paper,Beverages_Water"
27529,"Dairy_Yogurt,Dairy_Cream"
27530,"Snacks_Chips,Household_Toilet Paper,Snacks_Biscuits,Fruits_Grapes,Household_Mop,Beverages_Soda,Personal Care_Shampoo"
27531,"Bakery_Croissant,Personal Care_Deodorant,Personal Care_Shampoo,Snacks_Chocolate,Beverages_Juice,Personal Care_Lotion,Personal Care_Toothpaste"
27532,"Snacks_Chips,Dairy_Yogurt,Dairy_Milk,Bakery_Bread,Fruits_Apple"
27533,"Beverages_Water,Bakery_Bun,Beverages_Juice,Fruits_Apple,Snacks_Biscuits"
27534,"Beverages_Coffee,Bakery_Donut,Dairy_Yogurt,Beverages_Tea"
27535,"Beverages_Soda,Fruits_Mango,Fruits_Grapes,Snacks_Chips"
27536,"Personal Care_Shampoo,Personal Care_Deodorant,Household_Dish Soap,Dairy_Cheese,Personal Care_Lotion"
27537,"Fruits_Grapes,Bakery_Bread,Fruits_Apple,Household_Towel,Snacks_Biscuits,Bakery_Donut,Bakery_Bun"
27538,"Household_Mop,Fruits_Grapes,Snacks_Chocolate,Fruits_Apple"
27539,"Bakery_Croissant,Fruits_Banana,Dairy_Milk,Personal Care_Soap,Household_Mop,Household_Towel,Snacks_Biscuits"
27540,"Snacks_Biscuits,Dairy_Yogurt,Bakery_Bread,Personal Care_Deodorant"
27541,"Beverages_Water,Bakery_Bread"
27542,"Household_Dish Soap,Fruits_Orange,Bakery_Bun"
27543,"Personal Care_Soap,Beverages_Coffee,Bakery_Bread,Bakery_Croissant,Fruits_Banana,Snacks_Biscuits"
27544,"Dairy_Butter,Household_Detergent,Bakery_Croissant,Snacks_Biscuits,Dairy_Cream,Beverages_Tea"
27545,"Dairy_Milk,Bakery_Bread,Beverages_Tea"
27546,"Bakery_Donut,Dairy_Butter,Beverages_Water"
27547,"Dairy_Cheese,Personal Care_Toothpaste,Household_Mop,Snacks_Chips"
27548,"Fruits_Apple,Personal Care_Lotion,Personal Care_Toothpaste,Snacks_Biscuits,Household_Toilet Paper"
27549,"Snacks_Chips,Snacks_Chocolate,Personal Care_Lotion,Fruits_Apple,Dairy_Cheese"
27550,"Bakery_Cake,Personal Care_Shampoo,Snacks_Chips,Household_Detergent,Fruits_Banana,Snacks_Cookies,Fruits_Mango"
27551,"Beverages_Water,Bakery_Donut"
27552,"Beverages_Juice,Household_Toilet Paper,Personal Care_Shampoo,Dairy_Milk"
27553,"Household_Toilet Paper,Dairy_Butter"
27554,"Fruits_Banana,Dairy_Milk,Snacks_Biscuits,Household_Towel,Beverages_Coffee,Household_Toilet Paper"
27555,"Dairy_Cream,Beverages_Coffee,Household_Dish Soap,Beverages_Tea,Dairy_Cheese,Bakery_Croissant,Beverages_Soda"
27556,"Snacks_Chocolate,Household_Towel,Beverages_Soda,Snacks_Chips,Fruits_Mango,Snacks_Cookies"
27557,"Dairy_Milk,Personal Care_Shampoo,Fruits_Apple"
27558,"Bakery_Cake,Fruits_Apple,Fruits_Mango,Dairy_Butter,Bakery_Donut,Beverages_Coffee,Fruits_Banana"
27559,"Dairy_Yogurt,Dairy_Butter,Beverages_Soda,Personal Care_Soap,Bakery_Bread,Household_Detergent"
27560,"Beverages_Tea,Fruits_Banana,Dairy_Cheese"
27561,"Household_Detergent,Beverages_Tea,Bakery_Cake,Snacks_Chocolate,Dairy_Cream"
27562,"Snacks_Chips,Snacks_Biscuits,Beverages_Soda,Bakery_Donut,Bakery_Bread,Fruits_Grapes"
27563,"Household_Towel,Dairy_Milk,Personal Care_Lotion,Personal Care_Toothpaste,Dairy_Cream,Snacks_Chips"
27564,"Beverages_Water,Dairy_Butter,Household_Toilet Paper,Beverages_Soda,Bakery_Bun,Snacks_Cookies"
27565,"Dairy_Yogurt,Dairy_Butter,Dairy_Cream,Household_Detergent,Beverages_Tea,Beverages_Soda,Household_Toilet Paper"
27566,"Personal Care_Deodorant,Beverages_Coffee,Snacks_Chocolate,Snacks_Biscuits,Bakery_Croissant,Snacks_Popcorn"
27567,"Fruits_Orange,Snacks_Biscuits"
27568,"Snacks_Popcorn,Personal Care_Shampoo,Bakery_Donut,Beverages_Soda,Dairy_Cheese,Household_Towel,Beverages_Coffee"
27569,"Household_Mop,Dairy_Cream,Bakery_Bun,Personal Care_Shampoo,Personal Care_Soap"
27570,"Dairy_Cheese,Personal Care_Soap,Dairy_Yogurt,Personal Care_Deodorant,Dairy_Butter"
27571,"Dairy_Cheese,Fruits_Banana,Fruits_Apple,Personal Care_Deodorant,Household_Mop"
27572,"Fruits_Orange,Bakery_Cake,Personal Care_Deodorant"
27573,"Beverages_Tea,Household_Towel,Snacks_Popcorn,Dairy_Cream,Personal Care_Deodorant,Household_Detergent"
27574,"Beverages_Coffee,Snacks_Chips,Household_Towel"
27575,"Personal Care_Deodorant,Beverages_Tea,Beverages_Coffee"
27576,"Household_Detergent,Snacks_Popcorn,Beverages_Soda,Bakery_Cake"
27577,"Bakery_Bun,Dairy_Butter,Household_Toilet Paper,Snacks_Cookies,Bakery_Cake"
27578,"Snacks_Chocolate,Snacks_Chips,Beverages_Coffee,Household_Dish Soap,Fruits_Banana"
27579,"Bakery_Bun,Snacks_Biscuits,Fruits_Mango,Household_Mop,Personal Care_Shampoo"
27580,"Fruits_Apple,Dairy_Yogurt,Beverages_Soda,Personal Care_Toothpaste,Dairy_Butter"
27581,"Fruits_Apple,Beverages_Coffee,Bakery_Bread,Dairy_Cheese,Dairy_Cream,Beverages_Soda"
27582,"Fruits_Banana,Fruits_Grapes,Beverages_Coffee,Snacks_Chocolate,Bakery_Cake"
27583,"Household_Mop,Beverages_Water,Snacks_Chips,Beverages_Tea"
27584,"Fruits_Orange,Fruits_Banana,Dairy_Butter,Bakery_Bread"
27585,"Dairy_Cheese,Bakery_Bread,Personal Care_Toothpaste"
27586,"Fruits_Grapes,Snacks_Chips,Household_Detergent,Fruits_Banana,Dairy_Cream,Snacks_Popcorn,Bakery_Bread"
27587,"Beverages_Soda,Bakery_Donut,Dairy_Cream"
27588,"Household_Toilet Paper,Beverages_Coffee,Dairy_Cheese,Bakery_Bread,Household_Detergent,Bakery_Bun,Fruits_Orange"
27589,"Bakery_Bun,Beverages_Soda,Bakery_Donut"
27590,"Bakery_Bun,Dairy_Cheese,Fruits_Mango,Personal Care_Lotion,Household_Detergent,Household_Toilet Paper,Fruits_Orange"
27591,"Beverages_Coffee,Fruits_Mango"
27592,"Dairy_Yogurt,Beverages_Coffee,Dairy_Milk,Household_Mop,Snacks_Cookies,Fruits_Mango,Snacks_Popcorn"
27593,"Bakery_Donut,Snacks_Cookies,Fruits_Orange"
27594,"Personal Care_Deodorant,Dairy_Yogurt,Dairy_Butter,Bakery_Bun,Snacks_Popcorn,Household_Detergent"
27595,"Dairy_Yogurt,Household_Detergent,Personal Care_Toothpaste"
27596,"Personal Care_Soap,Personal Care_Toothpaste,Bakery_Donut,Snacks_Popcorn,Fruits_Banana,Snacks_Cookies,Personal Care_Shampoo"
27597,"Household_Toilet Paper,Dairy_Yogurt,Bakery_Bun,Dairy_Milk,Snacks_Popcorn,Bakery_Cake,Snacks_Chips"
27598,"Dairy_Cheese,Household_Detergent"
27599,"Beverages_Juice,Fruits_Grapes,Snacks_Popcorn,Bakery_Donut,Snacks_Biscuits,Fruits_Banana"
27600,"Personal Care_Lotion,Dairy_Butter"
27601,"Personal Care_Lotion,Snacks_Popcorn,Beverages_Tea,Bakery_Bread,Bakery_Croissant,Fruits_Banana"
27602,"Personal Care_Toothpaste,Household_Towel,Fruits_Mango"
27603,"Household_Mop,Beverages_Tea,Snacks_Chocolate,Dairy_Cheese,Household_Towel,Snacks_Popcorn"
27604,"Beverages_Tea,Bakery_Bread,Snacks_Popcorn"
